snapshot_utc,source,dex,pool_name,pool_address,created_at,fee_tier_pct,tvl_usd,volume_usd_1h,volume_usd_6h,volume_usd_24h,est_fees_24h_usd,trades_24h,vol24_to_tvl,price_change_1h_pct,price_change_24h_pct
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,HOME / WETH 0.3%,0x098a4de96305bafaea0c0ce07cf6456e2c64982a,2025-06-10T10:58:55Z,0.3,70751.22,8248.42,77189.37,499789.92,1499.37,8632,7.064,-2.935,-0.753
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,EURC / cbBTC 0.05%,0xb07d7eece8866e549601af5c7622d8cdbedc914e,2024-09-18T23:58:43Z,0.05,346104.33,16471.45,192755.64,487662.14,243.83,1637,1.409,-0.299,0.094
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,CX / WETH 0.3%,0x9249f441005947831eaaf9135b319ad97bcd6bdf,2025-02-12T00:20:37Z,0.3,267262.62,11787.67,59151.35,411396.72,1234.19,1169,1.5393,2.965,29.59
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,AERO / USDC 0.05%,0xa4fdd479eda160671636e2ecf8f993cbf86258a8,2025-08-12T23:55:05Z,0.05,486107.22,11737.86,150357.63,399532.89,199.77,4077,0.8219,-0.743,3.365
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,cbADA / cbBTC 0.25%,0x8782d97c8b25b4d17dbfbaa03f25dc18e51e909d,2025-06-25T19:26:22Z,0.25,115991.14,10079.49,74868.54,391647.31,979.12,650,3.3765,-0.199,-0.565
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,wstETH / WETH 0.3%,0x861a2922be165a5bd41b1e482b49216b465e1b5f,2024-05-06T05:26:49Z,0.3,2593350.36,198801.23,201328.01,390305.89,1170.92,414,0.1505,-0.003,2.05
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,ZEN / WETH 0.15%,0x0392b12a1ceb0cd13af5ea448cf5586ea609852d,2025-07-23T13:35:47Z,0.15,1803811.98,17062.56,96911.91,337167.05,505.75,1577,0.1869,0.17,-0.529
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,ZORA / WETH 0.05%,0xadb8fb846dbd3bd6a23335cee65bb610c1cf0ea3,2025-07-28T17:04:05Z,0.05,40535.52,7103.15,51223.47,241257.71,120.63,2637,5.9518,-0.647,-3.182
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,oUSDT / cbBTC 0.05%,0x85c99e6b9adab159a33a999a6303933212ac091e,2025-03-03T19:18:25Z,0.05,83161.08,5901.7,91751.99,235706.1,117.85,1487,2.8343,-0.868,0.077
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,AERO / USDC 1%,0xbe00ff35af70e8415d0eb605a286d8a45466a4c1,2024-05-29T14:38:57Z,1.0,4431283.89,28062.2,80004.0,224710.31,2247.1,904,0.0507,0.77,4.448
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,BRETT / WETH 1%,0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,2024-05-06T05:23:31Z,1.0,637416.38,3113.28,45846.44,216337.25,2163.37,1490,0.3394,-0.116,-0.079
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,BNKR / WETH 0.3%,0xcdd442e2de893c07146b2f1072f8e077559f9aa4,2025-01-17T15:13:12Z,0.3,186641.44,9227.88,59284.95,203524.59,610.57,1026,1.0905,0.57,10.107
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,AAVE / WETH 0.3%,0x4a79b0168296c0ef7b8f314973b82ad406a29f1b,2025-02-05T22:33:44Z,0.3,866445.93,8756.23,73038.18,193880.52,581.64,426,0.2238,-0.394,0.466
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,oUSDT / WETH 0.05%,0x93617b2909a7c207e4180de0e667ea80c9bdfe9e,2025-03-03T19:18:25Z,0.05,43842.9,11779.46,90454.25,189676.66,94.84,1956,4.3263,0.066,0.096
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,cbADA / WETH 0.25%,0xb862f23ba38c8c65e256782b31e8c08c9aefd612,2025-06-25T20:21:08Z,0.25,66669.51,6808.23,62407.23,189535.16,473.84,737,2.8429,-0.32,-0.941
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,BIO / USDC 0.3%,0xd40bffa9c9e35493b88a2b6744c49d8716b00898,2025-10-23T12:04:34Z,0.3,340576.86,1673.62,44798.35,188238.03,564.71,2634,0.5527,-0.541,6.585
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,DIEM / USDC 0.05%,0xbc3231036ee1eca03e5f67fecedc640d21610823,2025-08-20T21:11:34Z,0.05,304996.86,6575.5,39025.59,179597.42,89.8,779,0.5889,-0.869,-5.422
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,tBTC / cbBTC 0.01%,0x138acee5573fa09e7f215965ff60898cc33c6330,2024-09-13T20:00:35Z,0.01,210447.38,10216.21,32207.99,116061.0,11.61,184,0.5515,-0.225,0.363
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,AERO / USDC 0.3%,0xccd9cc53b63662088c738b8bc06e9078fb8d9ad4,2025-09-15T14:47:21Z,0.3,139898.32,3440.33,39595.72,113233.72,339.7,920,0.8094,0.186,3.923
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,AVNT / USDC 0.01%,0xe30d5bf485f7476ac15884a28ffb3c9cea635dcb,2025-09-09T12:55:33Z,0.01,538217.35,4425.9,23839.8,108632.48,10.86,978,0.2018,-0.912,0.764
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,TIG / USDC 0.27%,0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,2025-06-29T18:37:45Z,0.27,1041957.55,236.28,15583.37,105136.42,283.87,359,0.1009,-0.078,0.0
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,AVNT / USDC 0.3%,0xc4ed25e61cbde561c982789f740e3e9a8c317100,2025-09-09T13:14:03Z,0.3,42877.92,6636.83,23796.92,92182.73,276.55,638,2.1499,-0.95,0.788
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,TIBBIR / WETH 0.3%,0x0f664affb82f074937d5cfcd61b97f3f32d5dc50,2025-02-04T18:03:58Z,0.3,104625.8,5149.32,36244.19,91464.77,274.39,1642,0.8742,-0.968,10.186
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,SAPIEN / USDC 0.05%,0x80cc08712aa61ce9dc7604f9ce7560a25094b862,2025-08-20T16:55:19Z,0.05,830555.33,1339.22,11364.03,81076.64,40.54,767,0.0976,-0.477,1.899
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,WETH / USDC 0.01%,0xdbc6998296caa1652a810dc8d3baf4a8294330f1,2025-08-27T17:30:22Z,0.01,134086.28,4002.62,37264.99,80133.85,8.01,4037,0.5976,0.024,2.229
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,cbLTC / WETH 0.25%,0x200681425b0c8d78c6a467512c5d49fa56bac88a,2025-06-25T20:15:29Z,0.25,129396.98,6431.75,32566.67,79097.25,197.74,340,0.6113,0.144,1.469
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,oUSDT / USDC 0.01%,0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,2025-04-06T00:50:32Z,0.01,179103.15,1843.85,20727.11,77545.04,7.75,353,0.433,0.191,-0.201
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,VVV / WETH 0.3%,0x46d398a5b33709877f50c8918a7ee96f1be1d7dd,2025-01-27T17:50:32Z,0.3,235486.63,7945.54,26848.71,75244.36,225.73,322,0.3195,-0.979,-5.824
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,XSGD / USDC 0.01%,0x892a6ab3fa0f1f839fcb0ae264a8c4bbfb030725,2025-09-27T03:21:41Z,0.01,442935.87,5114.09,24850.97,74082.98,7.41,542,0.1673,-1.065,-0.244
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,CLANKER / WETH 0.3%,0xd23fe2db317e1a96454a2d1c7e8fc0dbf19bb000,2024-11-25T16:37:41Z,0.3,145891.26,938.74,26613.42,74058.77,222.18,573,0.5076,0.324,0.798
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,weETH.base / WETH 0.3%,0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,2024-05-06T08:44:03Z,0.3,660812.45,32.2,7552.29,72457.72,217.37,90,0.1096,0.054,2.205
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,XSGD / WETH 0.05%,0xfebeebaa6c9585fd97aa9157e3b7aace804b688c,2025-10-08T23:29:27Z,0.05,193027.95,5374.81,35427.38,69064.3,34.53,945,0.3578,0.041,0.109
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,RSC / WETH 0.3%,0x6cca90e732942d73c276f73b805ca2948f6b3018,2024-06-03T19:20:53Z,0.3,64115.98,504.83,5123.73,68028.1,204.08,733,1.061,-0.001,2.189
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,cbLTC / cbBTC 0.25%,0x6044c817e55a03dadc5f6b8b7045af1985ae90fa,2025-06-25T19:52:11Z,0.25,188035.0,24.38,15076.86,65109.88,162.77,223,0.3463,-0.083,2.025
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,B3 / WETH 0.05%,0xb099c658e784b41ee435d48a8eb67e8f27285c93,2025-02-10T14:28:13Z,0.05,469541.25,1300.76,21194.39,59433.85,29.72,450,0.1266,-0.566,-1.418
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,FAI / WETH 0.3%,0x28a9ec9928a689410e82e579fd9418fbbf6452f3,2024-12-15T19:08:40Z,0.3,10846.59,59.97,8695.08,57034.52,171.1,664,5.2583,0.0,-1.089
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,KTA / WETH 0.3%,0x46d710c35bdfb800a18a820712310048ef8b5256,2025-03-06T01:17:58Z,0.3,77108.78,164.08,9996.54,56512.75,169.54,426,0.7329,0.626,0.521
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,COOKIE / WETH 0.3%,0xe8833415bd6aee9c0c7b6aad7dc80421c3f28ca1,2024-12-31T15:03:17Z,0.3,51496.87,1131.05,22774.7,52445.26,157.34,665,1.0184,1.62,8.88
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,eUSD / USDC 0.01%,0x988702fe529a3461ec7fd09eea3f962856709fd9,2024-06-05T00:02:35Z,0.01,625547.24,524.25,4542.02,52030.96,5.2,92,0.0832,-0.276,0.362
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,USDC / USDbC 0.01%,0x98c7a2338336d2d354663246f64676009c7bda97,2024-05-06T05:07:53Z,0.01,153549.06,89.45,13458.57,48608.1,4.86,297,0.3166,-0.998,-1.029
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,CADC / USDC 0.05%,0x09da4832d34bebbb55783340d5bede7a70f5c48e,2025-03-13T00:07:51Z,0.05,146975.66,430.43,26389.78,47277.97,23.64,101,0.3217,-0.702,-0.692
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,AERO / wstETH 1%,0x565aecf84b5d30a6e79a5cef3f0da0fc4280debc,2024-05-06T05:14:53Z,1.0,391548.98,11.12,14.59,46537.97,465.38,149,0.1189,-0.3,3.237
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,ZEN / cbBTC 0.25%,0x47f9e291bb766fc307ad7bba4f29f3eab6a97101,2025-07-23T13:35:47Z,0.25,1094595.19,2591.17,14701.39,43800.92,109.5,316,0.04,0.0,-0.614
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,KAITO / WETH 0.05%,0x56b92e5b391dbfb8b8028ac95a4b97f52ffeb416,2025-02-20T22:03:01Z,0.05,15193.53,914.49,8082.81,43405.03,21.7,1527,2.8568,0.786,1.256
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,ZCHF / USDC 0.05%,0x80891885537e20e240987385490017fc03d9d7ed,2025-08-07T11:20:34Z,0.05,2033436.91,0.0,42773.22,42925.94,21.46,11,0.0211,0.0,-0.535
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,LCAP / WETH 0.3%,0x3a88ef38879efb900c2d7b6199d21c139cef5fa7,2025-08-21T16:03:37Z,0.3,425864.0,7227.46,25044.36,42232.63,126.7,234,0.0992,0.035,1.437
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,PENDLE / WETH 0.05%,0x016df91005f30039c9f1a89b44db5e8c60613603,2024-12-14T06:44:25Z,0.05,135624.5,2029.85,11638.16,41866.79,20.93,604,0.3087,0.151,4.319
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,FLOCK / USDC 0.05%,0xd7338b6f338da54b922bbbc6fbe3efedd5ce35fa,2025-08-27T22:26:53Z,0.05,72787.12,844.2,9217.7,40219.94,20.11,846,0.5526,-0.591,0.97
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,SYRUP / WETH 0.27%,0x7432aab631b801a10bef7d70c1507a32755595fa,2025-06-25T22:56:21Z,0.27,21212.16,1268.24,15607.8,37244.27,100.56,905,1.7558,-0.755,3.686
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,RIZE / USDC 0.3%,0xea5cb64754ad7aa24f7a6bbe3b724f29b4f822b8,2025-05-09T18:15:23Z,0.3,33581.65,43.83,7060.24,32122.45,96.37,337,0.9565,0.0,-3.101
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,ZRO / ZEN 0.08%,0x82685574957fef6ab359d8c1083401b492dca0cf,2025-07-23T13:35:47Z,0.08,19552.93,394.36,4591.73,28045.96,22.44,832,1.4344,-0.448,-3.406
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,tBTC / USDC 0.3%,0xf81e1a62cbfa487e807044618661bfd4802b4982,2024-05-14T11:00:35Z,0.3,319347.82,687.41,13662.22,26766.16,80.3,172,0.0838,0.366,0.5
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,SAND / WETH 0.3%,0xa69cdf524d072c366fd050957880552916d29405,2025-11-27T09:28:52Z,0.3,196405.05,1532.1,5125.97,26395.81,79.19,713,0.1344,0.026,0.264
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,VELVET / WETH 0.3%,0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,2025-08-26T15:41:04Z,0.3,4760.63,1884.73,10936.2,26006.31,78.02,1285,5.4628,-5.044,16.031
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,LINK / WETH 0.25%,0x72be417afb0abea66913141c605d313bb389b59c,2025-03-20T00:12:50Z,0.25,178345.66,3695.29,12720.6,25335.93,63.34,142,0.1421,-0.349,0.046
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,bsdETH / WETH 0.01%,0x2ae9df02539887d4ebce0230168a302d34784c82,2024-05-15T13:54:17Z,0.01,729099.97,1904.66,5387.84,25310.23,2.53,42,0.0347,0.161,2.317
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,TOSHI / WETH 1%,0x74e4c08bb50619b70550733d32b7e60424e9628e,2024-05-06T05:25:02Z,1.0,38288.41,1371.49,8301.55,22860.75,228.61,393,0.5971,-0.343,-0.593
2026-08-05 18:59:27,top_pools,aerodrome-slipstream,COMMON / WETH 0.3%,0x45df01efa0de71725d4d8fc1165b102bc2e989fb,2025-10-27T12:52:11Z,0.3,25260.01,1803.27,18981.46,20632.42,61.9,836,0.8168,-3.51,4.72
2026-08-05 19:14:10,top_pools,aerodrome-base,AERO / USDC,0x6cdcb1c4a4d1c3c6d054b27ac5b77e89eafb971d,2023-09-07T22:50:55Z,0.0,25738829.92,7549.45,469361.05,1236747.51,0.0,2211,0.048,-0.9,3.494
2026-08-05 19:14:10,top_pools,aerodrome-base,VVV / WETH,0x01784ef301d79e4b2df3a21ad9a536d4cf09a5ce,2025-01-27T16:44:59Z,0.0,9280298.96,28052.42,216547.81,571801.85,0.0,3874,0.0616,-0.414,-5.843
2026-08-05 19:14:10,top_pools,aerodrome-base,KTA / WETH,0xd9edc75a3a797ec92ca370f19051babebfb2edee,2025-03-05T18:32:49Z,0.0,4321785.93,2468.75,41736.34,231706.87,0.0,817,0.0536,0.642,1.416
2026-08-05 19:14:10,top_pools,aerodrome-base,FAI / WETH,0x5447f7fe76894d98753a0a6d69b9cb840037c13d,2024-11-23T09:02:46Z,0.0,2252801.43,2022.26,26136.78,201458.46,0.0,374,0.0894,0.277,-2.324
2026-08-05 19:14:10,top_pools,aerodrome-base,OVPP / WETH,0xe2444faa67022125a059c19d5737d8e4dad251fa,2026-03-17T07:20:55Z,0.0,257887.71,5419.03,63302.3,176298.42,0.0,4118,0.6836,0.239,-13.65
2026-08-05 19:14:10,top_pools,aerodrome-base,USDC / WETH,0xcdac0d6c6c59727a65f871236188350531885c43,2023-09-07T10:57:27Z,0.0,7856267.82,9238.68,91233.51,156483.93,0.0,3430,0.0199,-0.339,-0.218
2026-08-05 19:14:10,top_pools,aerodrome-base,NOCK / USDC,0x85f1aa3a70fedd1c52705c15baed143e675cd626,2025-12-22T21:52:45Z,0.0,677037.64,609.11,43178.86,118008.62,0.0,362,0.1743,-1.623,-6.807
2026-08-05 19:14:10,top_pools,aerodrome-base,TLOS / WETH,0xc3b22240657fa67b77d0f1b7a1c1012db60d46fb,2025-06-20T16:33:10Z,0.0,165448.56,484.55,65541.74,67499.85,0.0,259,0.408,-0.531,13.783
2026-08-05 19:14:10,top_pools,aerodrome-base,HANDL / USDC,0x186696a647c554c7dbea30e295259aa46d40effc,2026-03-25T13:12:48Z,0.0,56473.89,1974.03,11028.99,60456.7,0.0,2312,1.0705,-0.389,-2.855
2026-08-05 19:14:10,top_pools,aerodrome-base,SOGNI / USDT,0xcc68cb8b514a2216d2eece3a0e8597ce483610eb,2025-07-02T18:50:25Z,0.0,250554.7,2277.6,14308.52,58084.65,0.0,1422,0.2318,0.247,-3.625
2026-08-05 19:14:10,top_pools,aerodrome-base,msETH / WETH,0xde4fb30ccc2f1210fce2c8ad66410c586c8d1f9a,2024-06-05T21:56:49Z,0.0,13951666.93,842.97,45951.06,57229.96,0.0,124,0.0041,0.139,1.859
2026-08-05 19:14:10,top_pools,aerodrome-base,MEY / WETH,0xae37030302643ee121dfa50e76b27b90fac9e872,2025-10-21T22:02:25Z,0.0,100753.96,2508.27,11670.63,49438.75,0.0,3218,0.4907,2.24,0.559
2026-08-05 19:14:10,top_pools,aerodrome-base,OWB / USDC,0x995985c9027e8a90c823a5e0a9112fea72d1f4dd,2025-10-06T10:46:31Z,0.0,73498.74,2351.15,15006.83,47989.84,0.0,1100,0.6529,0.412,-6.957
2026-08-05 19:14:10,top_pools,aerodrome-base,SLC / WETH,0x2adfe80a0bb02854897c4fbab9c12bd0edd8e3ed,2025-07-11T16:20:33Z,0.0,74486.06,3309.35,9095.32,46344.76,0.0,1246,0.6222,3.341,6.429
2026-08-05 19:14:10,top_pools,aerodrome-base,ROBA / USDC,0x2f816a37b65f99f63e5a04189e24d0dcb256fbb6,2025-10-09T15:15:17Z,0.0,103291.45,261.46,5515.93,45969.86,0.0,173,0.445,-0.587,-20.145
2026-08-05 19:14:10,top_pools,aerodrome-base,EDEL / WETH,0x566bee7ef7b39f29d150ab3be6b6242c17cc5a31,2025-11-12T17:00:57Z,0.0,455329.68,11819.69,13560.88,44090.06,0.0,305,0.0968,-1.686,-9.197
2026-08-05 19:14:10,top_pools,aerodrome-base,fBOMB / AERO,0xbbf71aad6e1f8d180d3b1d898528654c1d18b2ff,2023-09-01T11:23:00Z,0.0,2080241.94,4971.13,8158.0,33641.06,0.0,70,0.0162,-0.734,4.985
2026-08-05 19:14:10,top_pools,aerodrome-base,wIRON / USDC,0x9941dfa4d724fd7a2e5e5d9777560b20de98ce0d,2025-02-04T18:19:03Z,0.0,101158.63,187.3,3100.09,26731.72,0.0,77,0.2643,0.588,-0.152
2026-08-05 19:14:10,top_pools,aerodrome-base,DRV / WETH,0xac4e562d7c6108f971321f14238e24ae2cc398ac,2025-01-15T00:40:44Z,0.0,272095.31,249.46,3132.76,23771.5,0.0,344,0.0874,-0.17,-1.701
2026-08-05 19:14:10,top_pools,aerodrome-base,VVV / DIEM,0xbb345d35450bf9ee76f3d2ce214e8e7ac5e1071d,2025-08-20T20:33:04Z,0.0,5029942.86,380.59,5204.89,25036.19,0.0,122,0.005,-0.465,-6.131
2026-08-05 19:14:10,top_pools,aerodrome-base,BLUAI / WETH,0x5fb5a087a92bb8fdb7aa9ad456c76ac3c2a759bb,2026-02-07T08:58:58Z,0.0,175974.6,2.22,6986.01,24573.81,0.0,276,0.1396,0.0,-1.067
2026-08-05 19:14:10,top_pools,aerodrome-base,fBOMB / USDC,0xff8e0bd2d8f02904e7e18dd00ea50aec68f37a10,2024-11-17T05:35:06Z,0.0,1046296.74,118.58,862.76,24523.89,0.0,298,0.0234,-0.444,6.339
2026-08-05 19:14:10,top_pools,aerodrome-base,VIRTUAL / USDC,0xdb79cecfd1897d2f60b0ea7af072ca9a9e71047c,2024-11-06T14:16:49Z,0.0,478465.37,1179.94,7028.49,22230.41,0.0,566,0.0465,0.204,2.531
2026-08-05 19:14:10,top_pools,aerodrome-base,AERO / WETH,0x7f670f78b17dec44d5ef68a48740b6f8849cc2e6,2023-09-01T11:21:43Z,0.0,2451742.19,783.26,1708.75,18970.16,0.0,285,0.0077,0.003,4.561
2026-08-05 19:14:10,top_pools,aerodrome-base,VIRTUAL / WETH,0x21594b992f68495dd28d605834b58889d0a727c7,2024-03-31T15:39:37Z,0.0,4491931.23,3.33,1913.41,18143.28,0.0,114,0.004,0.0,0.129
2026-08-05 19:14:10,top_pools,aerodrome-base,PREME / cbXRP,0x1ab7ea34734aa4e78de61fc04557745d58f1137c,2026-02-02T21:35:54Z,0.0,23410.9,939.11,4632.33,17431.58,0.0,514,0.7446,0.182,1.217
2026-08-05 19:14:10,top_pools,aerodrome-base,RWA / USDC,0x60d1cebd97a6168516f35982d499cdf8a452abb3,2025-07-30T16:11:47Z,0.0,118104.38,283.04,7236.41,17038.24,0.0,219,0.1443,-0.61,-1.129
2026-08-05 19:14:10,top_pools,aerodrome-base,msUSD / USDC,0xcefc8b799a8ee5d9b312aeca73262645d664aaf7,2024-06-05T22:04:18Z,0.0,4551107.19,791.12,9415.48,14474.68,0.0,98,0.0032,-0.868,-0.121
2026-08-05 19:14:10,top_pools,aerodrome-base,VIRTUAL / cbBTC,0xb909f567c5c2bb1a4271349708cc4637d7318b4a,2024-09-13T01:44:01Z,0.0,611899.07,935.36,3631.2,12847.13,0.0,247,0.021,-0.099,0.389
2026-08-05 19:14:10,top_pools,aerodrome-base,FLAY / WETH,0x49508923bafdc214b6556a7f6206cbc0f93c9988,2025-02-01T01:17:28Z,0.0,47913.61,0.82,7479.48,11623.35,0.0,63,0.2426,0.0,1.603
2026-08-05 19:14:10,top_pools,aerodrome-base,AWE / USDC,0xcb7f520d18141e36956fe0b3a6bc3d4f11245521,2025-05-21T08:40:27Z,0.0,372342.68,71.29,5467.42,11092.54,0.0,181,0.0298,0.0,-0.533
2026-08-05 19:14:10,top_pools,aerodrome-base,EDGE / cbBTC,0x594b83709464a83f37ac77e69ddd447a8a33c0ee,2025-04-02T13:00:58Z,0.0,431794.59,0.0,1709.63,10998.77,0.0,56,0.0255,0.0,-2.015
2026-08-05 19:14:10,top_pools,aerodrome-base,DAG / WETH,0xf65d8d39f5e2b85ccd34e6a74f09cea922d3ede1,2025-10-24T18:17:38Z,0.0,35042.05,127.36,2133.77,8716.06,0.0,112,0.2487,-0.9,-2.436
2026-08-05 19:14:10,top_pools,aerodrome-base,WMTX / WETH,0x1dda8b6469df243971381f1f3f4137814ca68722,2024-09-30T11:00:35Z,0.0,15476.57,72.48,667.69,7831.04,0.0,431,0.506,0.746,6.176
2026-08-05 19:14:10,top_pools,aerodrome-base,YFI / wstETH,0x1524a14c55f097bb54f0b24383f3ae3e3743804a,2024-07-29T17:24:18Z,0.0,1059627.8,199.29,5188.2,7749.85,0.0,48,0.0073,0.0,-0.225
2026-08-05 19:14:10,top_pools,aerodrome-base,BSB / USDC,0x9f82fc01ac38dc8f85b1d59614b0c03cae9e19b7,2026-04-10T13:50:17Z,0.0,84107.76,224.09,868.57,7465.48,0.0,537,0.0888,-1.026,2.133
2026-08-05 19:14:10,top_pools,aerodrome-base,VEIL / WETH,0xf207d02becd4417aaa3383804b6b87b17602c86d,2025-01-06T13:49:08Z,0.0,398612.12,5.57,1107.33,7338.82,0.0,50,0.0184,-0.003,-2.148
2026-08-05 19:14:10,top_pools,aerodrome-base,COOKIE / WETH,0xed445a77e75f18b04818d940d0e490c15c6072b7,2024-11-25T13:59:37Z,0.0,56647.72,262.77,2290.63,7086.06,0.0,446,0.1251,-0.428,7.525
2026-08-05 19:14:10,top_pools,aerodrome-base,SEND / USDC,0x69bc1d350fe13f499c6aeded2c5ea9471b2a599a,2025-01-20T00:42:06Z,0.0,1311693.83,18.74,3052.24,7066.59,0.0,41,0.0054,-0.19,-0.478
2026-08-05 19:14:10,top_pools,aerodrome-base,RIPE / WETH,0x765824ad2ed0ecb70ecc25b0cf285832b335d6a9,2025-07-27T23:19:29Z,0.0,56992.13,13.92,3056.73,6935.42,0.0,56,0.1217,0.036,46.49
2026-08-05 19:14:10,top_pools,aerodrome-base,MAI / USDC,0x2a1463cebe85315224c536afd389b381b43f3206,2023-10-23T09:22:43Z,0.0,2359596.78,0.0,1062.64,6822.72,0.0,16,0.0029,0.0,-0.601
2026-08-05 19:14:10,top_pools,aerodrome-base,AUKI / USDC,0x437846bee5e09a17d4fd944e97fd29a54c30ed7f,2024-11-28T17:06:53Z,0.0,51838.12,120.98,1313.24,6602.92,0.0,126,0.1274,0.0,-2.344
2026-08-05 19:14:10,top_pools,aerodrome-base,LRDS / WETH,0x14f7ce67e16c435c876aff4092eb547584121312,2024-09-10T09:07:24Z,0.0,226473.6,11.81,2008.53,6562.38,0.0,280,0.029,-2.062,-3.752
2026-08-05 19:14:10,top_pools,aerodrome-base,fBOMB / cbBTC,0x3d36cf85a0c275cf4894315a6c1d6c558d6d984c,2024-09-13T07:46:12Z,0.0,375096.38,0.0,473.14,6467.87,0.0,17,0.0172,0.0,1.507
2026-08-05 19:14:10,top_pools,aerodrome-base,WELL / WETH,0x89d0f320ac73dd7d9513ffc5bc58d1161452a657,2024-04-02T22:53:24Z,0.0,1288736.65,218.41,3273.22,5940.34,0.0,76,0.0046,-0.143,2.481
2026-08-05 19:14:10,top_pools,aerodrome-base,FLOCK / WETH,0x4910c78a1c75e36548f1f2f1f4dcb71a4f69fc07,2025-01-03T14:30:24Z,0.0,78057.41,119.58,1774.06,5717.43,0.0,383,0.0732,-0.432,0.751
2026-08-05 19:14:10,top_pools,aerodrome-base,WPAY / USDC,0xd35fcf71834c4a4ae98ff22f68c05e13e5fdee01,2025-07-25T10:23:00Z,0.0,134942.13,392.07,1468.14,5688.82,0.0,46,0.0422,1.07,-1.867
2026-08-05 19:14:10,top_pools,aerodrome-base,MOR / WETH,0x1eb79b7111fc98bbcbe79dd8043c2c98bc5698bd,2024-09-25T01:31:56Z,0.0,69673.77,467.22,5261.94,5603.94,0.0,51,0.0804,1.341,0.381
2026-08-05 19:14:10,top_pools,aerodrome-base,DEUS / VIRTUAL,0x3e97c5ec8c73e7d566aca606472141a9b9a8c1fa,2026-05-27T13:04:51Z,0.0,669385.28,0.0,1995.0,5105.4,0.0,73,0.0076,0.0,2.759
2026-08-05 19:14:10,top_pools,aerodrome-base,VIRTUAL / AERO,0x8b49c7ec53cb4ca3666bb16727fc5c5f6d12226f,2024-04-14T01:04:46Z,0.0,126376.99,137.94,843.49,4628.78,0.0,300,0.0366,0.017,0.241
